;  C:\Users\CMR\Documents\GitHub\stm32f413-drivers\PCAN\Trace2.log
;
;  Start time: 12/7/2022 13:39:56.465.5
;------------------------------------------------------------------------------
;  Bus  Name      Connection         Protocol
      4700      2604.3 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      4701      2604.5 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      4702      2604.7 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      4703      2604.9 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Fh uV Calibrated_Output=466.3 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      4704      2605.7 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      4705      2605.9 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      4706      2606.1 1  Rx    FSM_PedalsADC        FSM_throttlePosLeftADC=497 FSM_throttlePosRightADC=433 FSM_brakePosADC=1812
      4707      2606.2 1  Rx    FSM_SensorsADC       FSM_brakePressureFrontADC=419 FSM_steeringWheelAngleADC=2263
      4708      2606.4 1  Rx    FSM_PowerDiagnostic  FSM_busVoltage=25344 mV FSM_busCurrent=76 mA
      4709      2608.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      4710      2612.2 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      4711      2612.4 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532005 mV BMS_HV_Voltage=532005 mV
      4712      2612.7 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      4713      2612.9 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      4714      2613.2 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      4715      2613.4 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      4716      2613.5 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      4717      2613.7 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-75 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      4718      2613.9 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Fh uV Calibrated_Output=466.3 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      4719      2614.3 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      4720      2614.5 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      4721      2614.7 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      4722      2615.7 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      4723      2615.9 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      4724      2618.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      4725      2622.2 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      4726      2622.5 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532004 mV BMS_HV_Voltage=532004 mV
      4727      2622.7 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      4728      2622.9 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      4729      2623.2 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      4730      2623.4 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      4731      2623.5 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      4732      2623.7 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-63 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      4733      2623.9 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Eh uV Calibrated_Output=465.7 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      4734      2624.3 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      4735      2624.5 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      4736      2624.7 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      4737      2625.7 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      4738      2625.9 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      4739      2628.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      4740      2629.1 1  Rx    PTC_LoopTemps_A      PTC_Temp1=187 dC PTC_Temp2=64699 dC PTC_Temp3=64699 dC PTC_Temp4=64699 dC
      4741      2629.4 1  Rx    PTC_LoopTemps_B      PTC_Temp5=64699 dC PTC_Temp6=64699 dC PTC_Temp7=64699 dC PTC_Temp8=62805 dC
      4742      2629.5 1  Rx    PTC_LoopTemps_C      PTC_Temp9=189 dC
      4743      2629.7 1  Rx    PTC_FansPumpsStatus  fan1DutyCycle_pcnt=0 percent fan2DutyCycle_pcnt=0 percent pump1DutyCycle_pcnt=0 percent pump2DutyCycle_pcnt=0 percent
      4744      2629.8 1  Rx    PTC_PowerDiagnostic  PTC_logicVoltage=25528 mV PTC_loadVoltage=25652 mV PTC_loadCurrent=9076 mA
      4745      2632.2 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      4746      2632.4 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532005 mV BMS_HV_Voltage=532005 mV
      4747      2632.7 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      4748      2632.9 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      4749      2633.2 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      4750      2633.5 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      4751      2633.7 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      4752      2633.8 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-75 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      4753      2634.1 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Eh uV Calibrated_Output=465.7 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      4754      2634.3 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      4755      2634.5 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      4756      2634.9 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      4757      2635.0 1  Rx    DIM_PowerDiagnostic  DIM_busVoltage=25546 mV DIM_busCurrent=98 mA
      4758      2635.7 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      4759      2635.9 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      4760      2638.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      4761      2642.2 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      4762      2642.4 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532005 mV BMS_HV_Voltage=532005 mV
      4763      2642.7 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      4764      2642.8 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      4765      2643.2 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      4766      2643.4 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      4767      2643.5 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      4768      2643.7 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-63 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      4769      2643.9 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Dh uV Calibrated_Output=465.1 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      4770      2644.3 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      4771      2644.5 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      4772      2644.7 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      4773      2645.7 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=1 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=0 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      4774      2645.9 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      4775      2648.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      4776      2652.2 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      4777      2652.4 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532007 mV BMS_HV_Voltage=532007 mV
      4778      2652.7 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
      4779      2652.9 1  Rx    BMS_Low_Voltages     BMS_VBatt=0.0 V BMS_VAIR=18.4 V BMS_iBatt=0.7 mA BMS_iDCDC=0.0 mA
      4780      2653.2 1  Rx    IZZIE_Loadcell_data  Differential_Voltage=166Fh uV Calibrated_Output=466.3 N Internal_Temp=20.3 c Opt_External_Temp=25.0 c
      4781      2653.3 1  Rx    VSM_Heartbeat        VSM_state=GLV_ON VSM_ERR_moduleTimeout=0 VSM_ERR_moduleState=0 VSM_ERR_latchedError=0 VSM_ERR_DCDCFault=0 VSM_ERR_hallEffectOOR=0 VSM_ERR_brakePresOOR=0 VSM_WRN_HVCTimeout=0 VSM_WRN_CDCTimeout=0 VSM_WRN_FSMTimeout=0 VSM_WRN_DIMTimeout=0 VSM_WRN_PTCTimeout=0 VSM_WRN_APCTimeout=0 VSM_WRN_DIMReqNAK=0 VSM_WRN_VoltageOOR=0 VSM_WRN_CurrentOOR=0
      4782      2653.5 1  Rx    VSM_Status           VSM_internalState=GLV_ON VSM_ERR_HVCTimeout=0 VSM_ERR_CDCTimeout=0 VSM_ERR_FSMTimeout=0 VSM_ERR_DIMTimeout=0 VSM_ERR_PTCTimeout=0 VSM_ERR_APCTimeout=0 VSM_ERR_HVCState=0 VSM_ERR_CDCState=0 VSM_ERR_FSMState=0 VSM_ERR_DIMState=0 VSM_ERR_PTCState=0 VSM_ERR_APCState=0 VSM_ERR_latchSoftware=0 VSM_ERR_latchAMS=0 VSM_ERR_latchIMD=0 VSM_ERR_latchBSPD=0
      4783      2653.6 1  Rx    HVC_Command          HVC_modeRequest=IDLE
      4784      2653.9 1  Rx    VSM_Sensors          VSM_brakePressureRear=7 PSI VSM_hallEffect=-63 cA VSM_safetyIn=0.0 V VSM_safetyOut=0.0 V
      4785      2654.3 1  Rx    CDC_Heartbeat        CDC_state=GLV_ON CDC_ERR_VSMTimeout=0 CDC_ERR_amkAllError=0 CDC_WRN_VSMTimeout=0 CDC_WRN_amkSrcFL=1 CDC_WRN_amkSrcFR=1 CDC_WRN_amkSrcRL=1 CDC_WRN_amkSrcRR=1 CDC_WRN_amkError=0 CDC_WRN_amkTimeout=1
      4786      2654.5 1  Rx    DIM_Heartbeat        DIM_state=GLV_ON DIM_ERR_VSMTimeout=0
      4787      2654.7 1  Rx    DIM_Actions          DIM_action1ButtonPressed=1 DIM_action2ButtonPressed=1 DIM_drsButtonPressed=1 DIM_regenPercent=0 percent
      4788      2655.7 1  Rx    FSM_Heartbeat        FSM_state=GLV_ON FSM_ERR_VSMTimeout=0 FSM_WRN_VSMTimeout=0 FSM_WRN_VoltageOOR=0 FSM_WRN_CurrentOOR=0 FSM_WRN_BrakePositionOOR=1 FSM_WRN_LeftTPosOOR=0 FSM_WRN_RightTPosOOR=0 FSM_WRN_BPPFault=0 FSM_WRN_TPosImplausible=0 FSM_WRN_SSModule=1 FSM_WRN_SSCockpit=0 FSM_WRN_SSFrHub=0 FSM_WRN_SSInertia=0 FSM_WRN_SSFlHub=0 FSM_WRN_SSBots=1 FSM_WRN_BrakePressureOOR=0 FSM_WRN_SWAngleOOR=0
      4789      2655.9 1  Rx    FSM_Data             FSM_torqueReq=0 FSM_throttlePos=0 FSM_brakePressureFront=26 PSI FSM_brakePedalPos=255 % FSM_steeringWheelAngle=-7 deg
      4790      2658.6 1  Rx    PTC_Heartbeat        PTC_state=GLV_ON PTC_ERR_VSMTimeout=0 PTC_ERR_waterTempOOR=0 PTC_ERR_driversTempOOR=0 PTC_WRN_VSMTimeout=0 PTC_WRN_VoltageOOR=0 PTC_WRN_CurrentOOR=0
      4791      2662.2 1  Rx    HVC_Heartbeat        HVC_Mode=IDLE HVC_State=STANDBY HVC_Uptime=0 s HVC_ERR_PACK_UNDERVOLT=0 HVC_ERR_PACK_OVERVOLT=0 HVC_ERR_PACK_OVERCURRENT=0 HVC_ERR_CELL_UNDERVOLT=0 HVC_ERR_CELL_OVERVOLT=0 HVC_ERR_CELL_OVERTEMP=0 HVC_ERR_BMB_FAULT=0 HVC_ERR_BMB_TIMEOUT=0 HVC_ERR_CAN_TIMEOUT=0 HVC_ERR_RELAY=0 HVC_ERR_LV_UNDERVOLT=0 HVC_dischargeClosed=1 HVC_prechargeClosed=0 HVC_negAIRClosed=0 HVC_posAIRClosed=0 HVC_dischargeError=0 HVC_prechargeError=0 HVC_negAIRError=0 HVC_posAIRError=0
      4792      2662.4 1  Rx    BMS_Pack_Voltages    BMS_Batt_Voltage=532006 mV BMS_HV_Voltage=532006 mV
      4793      2662.7 1  Rx    BMS_Pack_Currents    BMS_Current_Instant=0 mA BMS_Current_Average=0 mA
